MemberID,ApplicationType,EmpLength,EmpTitle,HomeOwnership,AnnualIncome,DTI,TotalAcc
431756,INDIVIDUAL,2 years,Ambitious Web,MORTGAGE,41600,0.1895,14
788612,INDIVIDUAL,10+ years,M W Group,MORTGAGE,90996,0.0902,27
639920,INDIVIDUAL,10+ years,East Liverpool City Hospital,MORTGAGE,27442.02,0.2475,14
637810,INDIVIDUAL,1 year,Cooper University Hospital,MORTGAGE,46500,0.0865,24
664170,INDIVIDUAL,< 1 year,Granbury Excavating,MORTGAGE,45000,0.1997,26
1007670,INDIVIDUAL,10+ years,Pennsylvania Crusher Corp,MORTGAGE,65004,0.1359,18
991806,INDIVIDUAL,3 years,WAY-FM Media Inc,MORTGAGE,130000,0.0342,9
419063,INDIVIDUAL,3 years,Village of Montpelier,MORTGAGE,45300,0.0826,32
612679,INDIVIDUAL,3 years,Kastle Systems,MORTGAGE,72900,0.0329,16
505398,INDIVIDUAL,6 years,U.S. Air Force,OTHER,48732,0.0894,9
312730,INDIVIDUAL,10+ years,KS construction,OTHER,160000,0.0013,13
539253,INDIVIDUAL,3 years,Montgomery Independent School District,OTHER,186000,0.0406,33
349426,INDIVIDUAL,10+ years,gods love inc.,OTHER,25992,0.1482,19
354931,INDIVIDUAL,4 years,Springfield Hospital Center,OTHER,78000,0.0426,14
1219077,INDIVIDUAL,1 year,Boston Water and Sewer Commission,OWN,45500,0.0657,7
1194418,INDIVIDUAL,1 year,Thompson Creek Window Company,OWN,35000,0.1179,15
898740,INDIVIDUAL,1 year,Echo Hose Ambulance,OWN,20000,0.2442,6
544710,INDIVIDUAL,1 year,Everett School District,OWN,38000,0.1854,35
990561,INDIVIDUAL,10+ years,Adirondack Lakes survey corp.,OWN,55316.04,0.123,20
707369,INDIVIDUAL,10+ years,Afton Pumps INC.,OWN,60000,0.0426,35
699058,INDIVIDUAL,10+ years,,OWN,150000,0.0482,53
774108,INDIVIDUAL,10+ years,Chenango Memorial Hospital,OWN,65000,0.1569,19
703484,INDIVIDUAL,10+ years,the huffman co.,OWN,90000,0.1539,40
615383,INDIVIDUAL,10+ years,East Coast Honda - VW,OWN,100000,0.0314,58
1075080,INDIVIDUAL,10+ years,norfolk southern corp,OWN,57600,0.119,25
1084337,INDIVIDUAL,2 years,Millennia Group LLC,OWN,29553,0.0881,16
898933,INDIVIDUAL,3 years,CSC,OWN,116000,0.0725,18
608733,INDIVIDUAL,3 years,BD and G Sandblasting,OWN,53000,0.0897,19
953972,INDIVIDUAL,4 years,Barbizon,OWN,50004,0.239,15
1029347,INDIVIDUAL,4 years,Church and Murdock Electric INC,OWN,75360,0.0726,34
1192083,INDIVIDUAL,5 years,"Perry Veterinary Clinic, PLLC",OWN,42000,0.1469,46
787063,INDIVIDUAL,5 years,Jags Express,OWN,27996,0.0797,11
698767,INDIVIDUAL,5 years,,OWN,50000,0.1385,16
560818,INDIVIDUAL,5 years,Techtronic Industries,OWN,75000,0.105,43
935422,INDIVIDUAL,6 years,,OWN,50000,0.126,35
1095725,INDIVIDUAL,6 years,City and County of San Francisco,OWN,90000,0.0769,23
733497,INDIVIDUAL,6 years,First State Bank of Uvalde,OWN,40000,0.0882,19
1037324,INDIVIDUAL,7 years,Chambersburg Hospital-Summit Health,OWN,61000,0.1135,17
967979,INDIVIDUAL,7 years,Clay County,OWN,50000,0.1325,36
699035,INDIVIDUAL,8 years,Texas Terminals,OWN,60000,0.076,23
575138,INDIVIDUAL,8 years,Smith's Inc. of Dothan,OWN,78000,0.0717,44
822729,INDIVIDUAL,< 1 year,Chase,OWN,30000,0.0344,11
602413,INDIVIDUAL,< 1 year,,OWN,24000,0.1485,25
423177,INDIVIDUAL,< 1 year,Literacy Council of Bowie  and  Miller Counties,OWN,13500,0.064,5
548123,INDIVIDUAL,1 year,SOCAL MOTORCYCLES,OWN,24000,0.229,9
767666,INDIVIDUAL,10+ years,ShenMount Dairy,OWN,33600,0.0964,14
845532,INDIVIDUAL,10+ years,Aon Consulting,OWN,60000,0.1584,22
1030229,INDIVIDUAL,10+ years,Granite State Independant Living,OWN,24000,0.1025,17
1186139,INDIVIDUAL,3 years,FIS,OWN,18000,0.0467,10
550402,INDIVIDUAL,3 years,Cancer Care of West Central Ohio,OWN,40000,0.0762,22
657236,INDIVIDUAL,4 years,Hewitt Associates,OWN,49000,0.1021,13
575025,INDIVIDUAL,4 years,Southeastern Penn. Transportation Auth.,OWN,55000,0.0188,25
889587,INDIVIDUAL,4 years,Symbiont,OWN,69996,0.1099,21
1008073,INDIVIDUAL,5 years,,OWN,48000,0.1793,18
726936,INDIVIDUAL,7 years,A Touch of Italy,OWN,19200,0.0544,9
605378,INDIVIDUAL,9 years,Grifols Biologicals,OWN,70000,0.0235,22
720837,INDIVIDUAL,10+ years,wal-mart,OWN,42000,0.0629,22
828532,INDIVIDUAL,10+ years,qwest communications,OWN,64000,0.0885,18
325162,INDIVIDUAL,10+ years,Buffalo Psychiatric Center,OWN,61717,0.1229,41
930788,INDIVIDUAL,10+ years,country side care center,OWN,15600,0.2685,17
927362,INDIVIDUAL,2 years,Legal Aid Society,OWN,28800,0.0508,7
978818,INDIVIDUAL,10+ years,stop and shop co.,OWN,80000,0.0373,20
792945,INDIVIDUAL,10+ years,popple river manufacturing,OWN,15000,0.0688,8
615050,INDIVIDUAL,10+ years,Dept of Defense,OWN,56700,0.1048,18
596466,INDIVIDUAL,10+ years,,OWN,140000,0.1433,16
595163,INDIVIDUAL,10+ years,,OWN,150000,0.0706,16
1091610,INDIVIDUAL,3 years,Ulbrich solar wire,OWN,37000,0.1145,11
816567,INDIVIDUAL,4 years,St. Lukes Episcopal Hospital,OWN,81000,0.044,17
840833,INDIVIDUAL,6 years,Kamaaina Kids,OWN,16500,0.1753,16
803089,INDIVIDUAL,9 years,Jensen Graphics and Printing,OWN,25000,0.023,5
630209,INDIVIDUAL,10+ years,wal-mart,OWN,40000,0.1455,18
936896,INDIVIDUAL,1 year,Turning Technologies LLC,OWN,39996,0.2754,16
1048983,INDIVIDUAL,1 year,,OWN,27600,0.2226,21
974682,INDIVIDUAL,10+ years,PSU,OWN,42000,0.2197,46
515608,INDIVIDUAL,10+ years,CR BARD,OWN,57300,0.1627,15
608393,INDIVIDUAL,4 years,Osceola County Sheriff's office,OWN,45000,0.1917,22
609698,INDIVIDUAL,4 years,Oracle,OWN,200000,0.0067,10
747176,INDIVIDUAL,5 years,SOUTH MOTORS BMW,OWN,55000,0.209,22
557820,INDIVIDUAL,5 years,Office Depot,OWN,51750,0.247,16
822215,INDIVIDUAL,5 years,R&W Alternarive Remodeling,OWN,40000,0.1434,13
356663,INDIVIDUAL,6 years,menlo logistics,OWN,22000,0.2002,10
460579,INDIVIDUAL,< 1 year,Marshall & Ilsley Corp.,OWN,30000,0.0148,4
595922,INDIVIDUAL,< 1 year,,OWN,135000,0.1228,41
550115,INDIVIDUAL,3 years,Pennsylvania Transformer,OWN,32000,0.027,6
559899,INDIVIDUAL,4 years,Emkay Inc.,OWN,25000,0.1291,10
451300,INDIVIDUAL,5 years,Austin Dock & Tram,OWN,33000,0.236,12
564002,INDIVIDUAL,8 years,Baker Furniture,OWN,68000,0.0536,17
1024061,INDIVIDUAL,2 years,Jacobs Technology,OWN,96000,0.1588,42
595786,INDIVIDUAL,< 1 year,Sunshine Transport,OWN,30000,0.0952,19
632974,INDIVIDUAL,4 years,The Vitamin Shoppe,OWN,25000,0.2083,14
613536,INDIVIDUAL,2 years,usps,OWN,25000,0.1138,14
571036,INDIVIDUAL,3 years,Comcast,OWN,65000,0.0947,6
556265,INDIVIDUAL,4 years,36000,OWN,36000,0.0783,10
1253674,INDIVIDUAL,6 years,American Residential Services,OWN,35000,0.1642,8
999532,INDIVIDUAL,8 years,,OWN,96000,0.1045,8
709106,INDIVIDUAL,< 1 year,Hot Topic,OWN,12000,0,3
666804,INDIVIDUAL,10+ years,st. francis high school,OWN,60000,0.0392,26
736940,INDIVIDUAL,1 year,ymca,OWN,16500,0.0887,7
620713,INDIVIDUAL,4 years,River Oaks Hospital,OWN,26000,0.144,7
643883,INDIVIDUAL,1 year,Superior,OWN,28000,0.159,5
590231,INDIVIDUAL,10+ years,Dallas ISD,OWN,67000,0.1515,27
670130,INDIVIDUAL,6 years,Baptist Health Systems,OWN,45600,0.0395,21
598379,INDIVIDUAL,< 1 year,,OWN,100000,0.0355,52
587674,INDIVIDUAL,2 years,Greenwich Public Schools,OWN,36000,0.087,8
638333,INDIVIDUAL,3 years,Health First Inc.,OWN,58000,0.1928,18
641302,INDIVIDUAL,1 year,Porsche Of Fairfield,OWN,60000,0.0996,4
590630,INDIVIDUAL,3 years,Paton Controls  and  Engineering,OWN,56784,0.1906,24
952795,INDIVIDUAL,< 1 year,Cargill,OWN,32400,0.0485,13
763869,INDIVIDUAL,2 years,Reed Trucking,OWN,39000,0.0926,16
556182,INDIVIDUAL,1 year,,OWN,6000,0.05,3
781983,INDIVIDUAL,6 years,"North Shore Garden Center, Inc.",OWN,43200,0.0239,27
703720,INDIVIDUAL,10+ years,Neuhaus & Co Ltd,OWN,60000,0.1522,16
589252,INDIVIDUAL,< 1 year,,OWN,15600,0.0638,3
584396,INDIVIDUAL,10+ years,Motion Industries,OWN,88000,0.1605,13
1284144,INDIVIDUAL,1 year,Quality Chrysler,RENT,33000,0.1142,13
524060,INDIVIDUAL,1 year,Andersons auto,RENT,31000,0.0852,11
631057,INDIVIDUAL,1 year,Department of Defense - NAWCTSD,RENT,55000,0.1462,10
685916,INDIVIDUAL,1 year,Teletracking Technologies Inc,RENT,92000,0.1282,17
1033962,INDIVIDUAL,10+ years,Palmridge Grooming Gallery,RENT,40000,0.1005,16
900420,INDIVIDUAL,10+ years,Iron Mountain,RENT,55272,0.1105,13
765655,INDIVIDUAL,10+ years,self employed,RENT,20004,0.0336,31
995389,INDIVIDUAL,10+ years,Lawrence Public Schools,RENT,35000,0.1286,28
1056845,INDIVIDUAL,10+ years,Marchon Eyewear Inc.,RENT,30000,0.0988,18
1031213,INDIVIDUAL,10+ years,U.S. Air Force,RENT,51000,0.1473,23
535461,INDIVIDUAL,10+ years,State of Florida also on Social Security Retirement,RENT,28000,0.0189,24
947252,INDIVIDUAL,10+ years,sam's club,RENT,43000,0.1047,6
1009855,INDIVIDUAL,10+ years,Motorola Solutions,RENT,50000,0.0132,14
860133,INDIVIDUAL,10+ years,BNSF,RENT,66000,0.1258,18
971670,INDIVIDUAL,10+ years,,RENT,80000,0.0501,14
569235,INDIVIDUAL,10+ years,JUDYS GROUP.INC,RENT,50000,0.06,14
1094333,INDIVIDUAL,2 years,MILCOM Venture Partners,RENT,80000,0.0531,22
683695,INDIVIDUAL,2 years,Techentin Buckingham Architecture Inc.,RENT,42000,0.0129,19
1046600,INDIVIDUAL,2 years,The Venetian Resort Hotel Casino,RENT,30000,0.0524,19
941505,INDIVIDUAL,2 years,,RENT,28800,0.0475,9
759634,INDIVIDUAL,2 years,dawn,RENT,14400,0.0317,10
1064102,INDIVIDUAL,2 years,Boulder Cycle Sport,RENT,32000,0.1853,10
686520,INDIVIDUAL,2 years,,RENT,21600,0.0167,5
357296,INDIVIDUAL,2 years,Cavdar Molding Architectural Trimwork,RENT,50000,0.179,13
991468,INDIVIDUAL,2 years,Southern Arizona AIDS Foundation,RENT,36100,0.2472,20
956606,INDIVIDUAL,2 years,Baykeeper,RENT,60000,0.0776,25
842195,INDIVIDUAL,3 years,Fry Hammond Barr,RENT,40000,0.0228,6
849108,INDIVIDUAL,3 years,Train With Charlie,RENT,26400,0.1445,19
579705,INDIVIDUAL,3 years,Ohio State University Airport,RENT,25000,0.0691,9
804030,INDIVIDUAL,3 years,Yes,RENT,95000,0.0265,12
610713,INDIVIDUAL,3 years,Accenture,RENT,63000,0.1219,15
624195,INDIVIDUAL,3 years,Skyline Forming,RENT,40000,0.0858,23
948814,INDIVIDUAL,3 years,nypd,RENT,60000,0.07,3
1242694,INDIVIDUAL,3 years,Mobac Inc,RENT,40000,0.1326,6
1088135,INDIVIDUAL,4 years,Publix Supermarkets,RENT,14400,0.11,20
566910,INDIVIDUAL,4 years,"Germfree Laboratories, Inc.",RENT,60000,0.1446,13
623627,INDIVIDUAL,4 years,Square D Co.,RENT,70000,0.1206,21
542549,INDIVIDUAL,4 years,Dana-Farber Cancer Institute,RENT,67275,0.1249,6
815252,INDIVIDUAL,5 years,PROS Revenue Mgmt,RENT,85000,0.1539,36
682964,INDIVIDUAL,5 years,joseph venezia inc,RENT,50004,0.0778,15
539264,INDIVIDUAL,5 years,KIMLEY-HORN AND ASSOCIATES  INC.,RENT,69360,0.1083,17
467201,INDIVIDUAL,5 years,Atlantic General Hospital,RENT,57192,0.0157,20
622586,INDIVIDUAL,5 years,Guidemark Inc.,RENT,50000,0.2213,18
961484,INDIVIDUAL,5 years,Walmart,RENT,19728,0.0809,9
556933,INDIVIDUAL,6 years,Robins Air Force Base,RENT,72000,0.1422,14
693433,INDIVIDUAL,6 years,Wausau School District,RENT,44000,0.2283,33
981402,INDIVIDUAL,6 years,Elementum Inc,RENT,38000,0.2021,23
1039045,INDIVIDUAL,7 years,Visionary Home Builders of California,RENT,65000,0.1045,20
832719,INDIVIDUAL,7 years,,RENT,42000,0.1526,15
1264316,INDIVIDUAL,7 years,Frontier Communications,RENT,60000,0.2556,23
1221960,INDIVIDUAL,8 years,Travers Tool Company,RENT,36396,0.0292,16
846580,INDIVIDUAL,8 years,Population Council,RENT,70356,0.0597,23
911288,INDIVIDUAL,8 years,Doctor Tile Flooring INC,RENT,28284,0.1383,13
836529,INDIVIDUAL,9 years,Bicycle John's,RENT,54000,0.0229,15
924741,INDIVIDUAL,9 years,Self Help fo the Elderly,RENT,38400,0.2225,8
1207781,INDIVIDUAL,< 1 year,Academy Sports,RENT,67200,0.0402,21
578992,INDIVIDUAL,< 1 year,SimCom,RENT,36000,0.1043,13
710753,INDIVIDUAL,< 1 year,TEKSystems,RENT,43500,0.0985,14
822737,INDIVIDUAL,< 1 year,Yes,RENT,95000,0.0265,12
696419,INDIVIDUAL,< 1 year,Silver Spring Networks,RENT,77000,0.1639,11
822755,INDIVIDUAL,< 1 year,KIPP Infinity Elementary School,RENT,66500,0.0579,12
584790,INDIVIDUAL,< 1 year,,RENT,40000,0.204,18
743552,INDIVIDUAL,1 year,M Squared Consulting,RENT,42500,0.0503,10
763381,INDIVIDUAL,10+ years,Foodmaster Supermarkets  Inc.,RENT,48000,0.1055,30
584770,INDIVIDUAL,< 1 year,,RENT,52000,0.0727,15
650672,INDIVIDUAL,1 year,Oakmont Manor,RENT,20000,0.111,12
413836,INDIVIDUAL,1 year,Fourth Wall Marketing,RENT,52800,0.0059,6
964050,INDIVIDUAL,1 year,University of Houston,RENT,25000,0.1858,18
699658,INDIVIDUAL,1 year,Southwest Counseling Solutions,RENT,50000,0.1711,37
880357,INDIVIDUAL,10+ years,Waldorf Astoria hotel,RENT,48000,0.1698,24
921885,INDIVIDUAL,2 years,Resource Management Concepts,RENT,60000,0.0134,7
601561,INDIVIDUAL,2 years,St. Luke's Presbyterian Church,RENT,56000,0.0902,24
617271,INDIVIDUAL,2 years,TVO North America,RENT,41000,0.168,11
543506,INDIVIDUAL,2 years,cardiology consultans of Philadelphia,RENT,24996,0.229,31
643158,INDIVIDUAL,2 years,Pacific Hospitality Design,RENT,36000,0.2497,14
959643,INDIVIDUAL,2 years,Dale Consulting Group,RENT,80004,0.0387,43
623281,INDIVIDUAL,3 years,Western Asset Management Company,RENT,60000,0.059,12
299103,INDIVIDUAL,3 years,Hampshire GI Associates,RENT,49244,0.0224,17
349503,INDIVIDUAL,3 years,American Audio,RENT,160000,0.0998,42
956400,INDIVIDUAL,3 years,East Hartford Public Schools,RENT,16200,0.1222,5
837781,INDIVIDUAL,3 years,Citco Fund Services,RENT,72000,0.1458,17
762961,INDIVIDUAL,4 years,Lyons and Donahue Contracting,RENT,19200,0.0438,8
567045,INDIVIDUAL,5 years,Teva Pharmaceuticals,RENT,53000,0.1531,33
960215,INDIVIDUAL,5 years,alberici constructors,RENT,85000,0.1127,10
822850,INDIVIDUAL,6 years,darnitsa maintenace supply llc,RENT,35000,0.0171,12
1224643,INDIVIDUAL,6 years,KY3 Inc.,RENT,34000,0.1002,20
918718,INDIVIDUAL,6 years,"Enviro Systems, Inc.",RENT,66400,0.208,26
640606,INDIVIDUAL,7 years,Russ Darrow Group,RENT,37423.99,0.0144,6
359484,INDIVIDUAL,8 years,Gilroy Dispatch,RENT,41004,0.0939,17
714532,INDIVIDUAL,9 years,Derby Dental laboratory,RENT,46800,0.1054,38
1064566,INDIVIDUAL,9 years,Air Force,RENT,65000,0.2518,23
407052,INDIVIDUAL,9 years,David H Lightkep,RENT,51840,0.084,18
656808,INDIVIDUAL,9 years,rudin managment,RENT,55000,0.1043,26
546720,INDIVIDUAL,< 1 year,Allied Barton Security,RENT,25000,0.0816,11
696343,INDIVIDUAL,< 1 year,Hanley Wood Market Intelligence,RENT,26000,0.1062,10
822664,INDIVIDUAL,< 1 year,School District of Lee County,RENT,38000,0.0524,14
611248,INDIVIDUAL,< 1 year,State of New Jersey,RENT,51000,0.1699,8
599144,INDIVIDUAL,< 1 year,"Hiller Systems, Inc.",RENT,40000,0.1602,12
1265637,INDIVIDUAL,< 1 year,United Stationers,RENT,76800,0.0958,20
377642,INDIVIDUAL,< 1 year,NTX Wireless,RENT,28000,0.0176,8
600107,INDIVIDUAL,< 1 year,Five-Star AudioVisual,RENT,37000,0.2141,9
752991,INDIVIDUAL,< 1 year,Tobias Technology,RENT,90000,0.0043,13
855661,INDIVIDUAL,3 years,Downstate medical center,RENT,75000,0.047,27
789534,INDIVIDUAL,8 years,Community Care Physicians,RENT,44000,0.0205,14
1082434,INDIVIDUAL,1 year,Isagenix International,RENT,65000,0.0681,22
612991,INDIVIDUAL,1 year,Central Michigan University,RENT,55000,0.2184,33
396056,INDIVIDUAL,10+ years,JACOBS ENGINEERING,RENT,156326,0.0018,9
985304,INDIVIDUAL,2 years,Interquest Northwest Inc,RENT,24000,0.081,10
510816,INDIVIDUAL,2 years,Improvement Direct,RENT,23800,0.0237,8
613124,INDIVIDUAL,2 years,Pentegra Retirement Services,RENT,40000,0.1557,12
1192390,INDIVIDUAL,2 years,"The Wright Group, Inc.",RENT,78000,0.0322,13
690957,INDIVIDUAL,2 years,Intermec Technologies,RENT,35000,0.2325,25
606170,INDIVIDUAL,2 years,Mass. General Hospital,RENT,70000,0.0542,25
666528,INDIVIDUAL,3 years,City of New Haven,RENT,42000,0.1131,10
730752,INDIVIDUAL,4 years,NYC DEPT OF EDUCATION,RENT,56048,0.1655,32
704369,INDIVIDUAL,4 years,Millcreek Community Hospital,RENT,27600,0.1574,17
598243,INDIVIDUAL,5 years,CSKT,RENT,45000,0.0331,12
385069,INDIVIDUAL,5 years,LSI Logic,RENT,40000,0.1878,15
420539,INDIVIDUAL,5 years,The Children's Village,RENT,56496,0.0571,13
998511,INDIVIDUAL,6 years,WEST HILLS HEALTH & REHAB,RENT,60000,0.2362,41
777696,INDIVIDUAL,9 years,nypd,RENT,84000,0.0094,24
442549,INDIVIDUAL,9 years,country market,RENT,23004,0.0433,29
414688,INDIVIDUAL,< 1 year,State of California,RENT,32000,0.057,33
711870,INDIVIDUAL,< 1 year,Dimensional fund advisors,RENT,54996,0.0207,11
985232,INDIVIDUAL,< 1 year,Aerotek,RENT,25200,0.0838,17
631169,INDIVIDUAL,< 1 year,Salvation Army,RENT,10668,0.0259,6
916078,INDIVIDUAL,7 years,Shoreacres,RENT,26400,0.1768,14
1208842,INDIVIDUAL,1 year,Smith Micro Software,RENT,115000,0.0894,31
395649,INDIVIDUAL,2 years,Wallworks Inc.,RENT,45000,0.1328,19
764918,INDIVIDUAL,5 years,,RENT,28800,0.1542,19
368827,INDIVIDUAL,< 1 year,Bossa Nova,RENT,33996,0.0166,11
558216,INDIVIDUAL,4 years,International Paper,RENT,71000,0.0815,18
553399,INDIVIDUAL,1 year,AT&T,RENT,75000,0.0453,11
1040913,INDIVIDUAL,1 year,Nokia,RENT,54996,0.1778,25
531345,INDIVIDUAL,1 year,MIT Lincoln Labs,RENT,93000,0.1303,28
627984,INDIVIDUAL,1 year,Royal Bank of Scotland,RENT,190000,0.0449,17
355730,INDIVIDUAL,1 year,Federal Emergency Management Agency (FEMA),RENT,87000,0.0541,41
801529,INDIVIDUAL,1 year,Industrial Ride Shop,RENT,16107,0.076,5
551037,INDIVIDUAL,1 year,Palm Beach Bagel LLC,RENT,52000,0.2172,23
504292,INDIVIDUAL,1 year,Independence School District,RENT,53664,0.2435,24
1263238,INDIVIDUAL,10+ years,image lasers,RENT,45600,0.08,25
611667,INDIVIDUAL,10+ years,Reflectx Staffing Services,RENT,85000,0.1792,7
376593,INDIVIDUAL,10+ years,United Parcel Service,RENT,27996,0.2075,6
598927,INDIVIDUAL,2 years,SnugZ USA,RENT,65000,0.0052,9
779960,INDIVIDUAL,2 years,Strauss Discount auto,RENT,20000,0.1554,7
964131,INDIVIDUAL,2 years,SuccessFactors,RENT,75000,0.1022,10
1092763,INDIVIDUAL,2 years,MacDonald's,RENT,20000,0.021,5
1045881,INDIVIDUAL,2 years,,RENT,27600,0.1022,19
641098,INDIVIDUAL,2 years,new york HRC,RENT,60000,0.0458,7
719159,INDIVIDUAL,2 years,Fosters Wine Estates,RENT,48000,0.112,8
678084,INDIVIDUAL,2 years,Borough of Tinton Falls,RENT,48000,0.0713,6
962903,INDIVIDUAL,3 years,Newmark,RENT,40000,0.0648,10
575110,INDIVIDUAL,3 years,Binghamton University,RENT,32995,0.2149,9
653953,INDIVIDUAL,3 years,Cardiovascular Group,RENT,32004,0.2486,12
896189,INDIVIDUAL,3 years,J.R. Clancy,RENT,55000,0.218,27
536851,INDIVIDUAL,3 years,Cirque du Soleil,RENT,69996,0.1068,10
630401,INDIVIDUAL,4 years,Simpler-Webb  Inc,RENT,37500,0.0592,6
614128,INDIVIDUAL,4 years,Verizon Wireless,RENT,42000,0.0044,13
922716,INDIVIDUAL,4 years,ArtNexus,RENT,27000,0.1249,7
1106705,INDIVIDUAL,5 years,Peak Electric,RENT,43680,0.1676,12
884526,INDIVIDUAL,5 years,Starbucks,RENT,17520,0.1466,12
1285916,INDIVIDUAL,5 years,blinds to go,RENT,42000,0.1666,14
1189360,INDIVIDUAL,5 years,"Santa Rosa Symphony, Monterey Symphony",RENT,48000,0.0225,5
1002273,INDIVIDUAL,5 years,Zeno Office Solutions,RENT,40000,0.1095,9
522565,INDIVIDUAL,6 years,Richfield Public Schools,RENT,54924,0.0634,13
788467,INDIVIDUAL,7 years,HYDRAFLOW,RENT,55000,0.091,6
560585,INDIVIDUAL,7 years,US Army,RENT,32647.6,0.1819,9
631541,INDIVIDUAL,7 years,Georgia Air National Guard,RENT,48000,0.0982,7
599578,INDIVIDUAL,7 years,Fisher Sand & Gravel,RENT,21600,0.0167,9
1190960,INDIVIDUAL,8 years,Shasta County Sheriffs Office,RENT,43000,0.1437,15
694380,INDIVIDUAL,8 years,Marlo Towers Inc.,RENT,49000,0.1616,8
363383,INDIVIDUAL,< 1 year,Newtown Savings Bank,RENT,55000,0.0033,14
449137,INDIVIDUAL,< 1 year,Ernst & Young,RENT,55000,0.0262,7
626061,INDIVIDUAL,< 1 year,Double D Family Sports Llc,RENT,40000,0.2055,11
617584,INDIVIDUAL,< 1 year,Daiichi Sankyo,RENT,47000,0.205,15
785479,INDIVIDUAL,< 1 year,UNC Hospital,RENT,47700,0.1122,5
519411,INDIVIDUAL,1 year,hablinski manion architecture,RENT,60000,0.0844,14
765278,INDIVIDUAL,1 year,Zachry Construction Corporation,RENT,66924,0.04,18
748982,INDIVIDUAL,10+ years,Banner Health-Sonora Quest Labs,RENT,80000,0.1323,11
1004818,INDIVIDUAL,2 years,Washington hospital center,RENT,49000,0.0789,15
1243300,INDIVIDUAL,2 years,Demand Media,RENT,60000,0.1398,12
1007696,INDIVIDUAL,3 years,Egg Harbor Cafe,RENT,50004,0.0264,13
830660,INDIVIDUAL,< 1 year,Sherlocks-Baker Street Pub,RENT,35000,0.0463,7
962007,INDIVIDUAL,5 years,,RENT,40000,0.1287,25
742935,INDIVIDUAL,1 year,Nomura Securities,RENT,110000,0.0103,23
467794,INDIVIDUAL,1 year,Yokohama Tire Corporation,RENT,61500,0.1815,37
610209,INDIVIDUAL,1 year,General Information Services,RENT,33000,0.0142,16
386848,INDIVIDUAL,1 year,Miller Electric,RENT,28500,0.1617,5
1209456,INDIVIDUAL,1 year,Dental Lifeline Network,RENT,93000,0.1689,27
618174,INDIVIDUAL,1 year,Hensel Phelps Construction,RENT,68648.26,0.1227,5
608813,INDIVIDUAL,10+ years,RK Inc.,RENT,30000,0.2116,8
991943,INDIVIDUAL,10+ years,iron mountain,RENT,48000,0.0242,10
629950,INDIVIDUAL,2 years,Bethany Assembly of God,RENT,33000,0.2095,17
622594,INDIVIDUAL,2 years,Western EcoSystem Technology  Inc,RENT,50700,0.2291,18
1007884,INDIVIDUAL,2 years,Follow your heart cafe and market,RENT,20400,0.0582,7
1041592,INDIVIDUAL,2 years,Compleat Cuisine Catering,RENT,37000,0.13,20
560296,INDIVIDUAL,2 years," Plaid, Inc.",RENT,40792,0.1354,14
620255,INDIVIDUAL,3 years,Lifestyle Family Fitness,RENT,52000,0.1128,18
936974,INDIVIDUAL,3 years,Jimmy Johns,RENT,21000,0.0166,6
615590,INDIVIDUAL,3 years,EAM Partners  L.P.,RENT,72000,0.1168,29
590256,INDIVIDUAL,3 years,Ozark Automotive Inc,RENT,20292,0.2413,11
608861,INDIVIDUAL,4 years,"Olive Brands, LLC.",RENT,40000,0.042,8
656234,INDIVIDUAL,4 years,Bemis,RENT,58100,0.1293,19
613460,INDIVIDUAL,4 years,McKibbon Hotel Management,RENT,58033,0.0742,4
916508,INDIVIDUAL,4 years,Town of Hubbardston,RENT,31200,0.2927,27
296350,INDIVIDUAL,4 years,Self,RENT,42000,0.2177,5
1052047,INDIVIDUAL,5 years,MEDecision,RENT,90000,0.1545,20
599672,INDIVIDUAL,5 years,panda express,RENT,24000,0.2065,6
685620,INDIVIDUAL,5 years,Rainin,RENT,48000,0.088,20
626111,INDIVIDUAL,6 years,cincinnati public schools,RENT,69790,0.0174,13
1098730,INDIVIDUAL,6 years,Breitburn Energy,RENT,130000,0.0706,16
785968,INDIVIDUAL,< 1 year,Jarvik Heart,RENT,52000,0.0166,9
1277314,INDIVIDUAL,< 1 year,Jimmy Duffy & Sons,RENT,30000,0.1796,17
593636,INDIVIDUAL,< 1 year,,RENT,144000,0.0479,14
508222,INDIVIDUAL,< 1 year,Allied Barton,RENT,47000,0.0232,14
623462,INDIVIDUAL,< 1 year,Open Technologies  Inc,RENT,18864,0.0382,10
447854,INDIVIDUAL,< 1 year,Outback Steakhouse,RENT,18000,0.0927,7
849251,INDIVIDUAL,3 years,Wieden Kennedy,RENT,45000,0.0645,20
349291,INDIVIDUAL,6 years,Walgreens,RENT,45996,0.1594,14
374713,INDIVIDUAL,1 year,Versus,RENT,50000,0.0552,24
431352,INDIVIDUAL,1 year,philabundance,RENT,35004,0.1155,10
1098802,INDIVIDUAL,10+ years,Sensalert Security Services,RENT,48000,0.1395,10
419560,INDIVIDUAL,2 years,top service construction,RENT,48000,0.1813,15
690840,INDIVIDUAL,3 years,Wayne County Airport Authority,RENT,31000,0.2357,11
635977,INDIVIDUAL,4 years,Westex Secuity,RENT,42000,0.2271,18
560653,INDIVIDUAL,4 years,PAETEC Holding Corp,RENT,58327,0.1099,15
653840,INDIVIDUAL,4 years,Safebit Solutions Inc,RENT,48000,0.1563,7
1012715,INDIVIDUAL,5 years,dion signs,RENT,73008,0.0886,30
